order_id,customer_id,order_date,status,channel
2350,820,2025-12-16,completed,web
2351,821,2025-12-15,completed,mobile
2352,821,2025-12-20,completed,mobile
2353,822,2025-12-25,completed,web
2354,822,2025-12-08,completed,web
2355,822,2025-12-07,completed,web
2356,822,2025-12-16,completed,web
2357,822,2025-12-17,cancelled,mobile
2358,822,2025-12-22,completed,web
2359,822,2025-11-18,completed,web
2360,822,2025-12-19,completed,marketplace
2361,823,2025-11-23,completed,mobile
2362,823,2025-12-08,completed,marketplace
2363,823,2025-12-16,completed,mobile
2364,823,2025-11-14,completed,mobile
2365,823,2025-11-16,completed,mobile
2366,823,2025-11-01,completed,mobile
2367,823,2025-11-05,completed,web
2368,823,2025-12-17,completed,web
2369,824,2025-12-05,completed,mobile
2370,824,2025-09-27,completed,web
2371,824,2025-10-05,completed,mobile
2372,824,2025-12-21,completed,web
2373,824,2025-11-28,completed,web
2374,825,2024-02-25,cancelled,web
2375,826,2025-10-14,completed,mobile
2376,827,2025-12-30,completed,web
2377,827,2025-09-05,completed,marketplace
2378,829,2025-01-31,completed,mobile
2379,829,2025-08-28,refunded,web
2380,829,2025-10-16,completed,mobile
2381,829,2025-12-27,completed,mobile
2382,829,2025-03-07,completed,web
2383,830,2025-12-02,cancelled,mobile
2384,830,2025-10-29,completed,web
2385,830,2025-12-19,completed,marketplace
2386,830,2025-12-29,cancelled,marketplace
2387,830,2025-11-28,completed,web
2388,830,2025-10-20,completed,web
2389,830,2025-11-30,completed,marketplace
2390,830,2025-12-01,completed,mobile
2391,831,2025-11-12,completed,mobile
2392,831,2025-08-24,completed,web
2393,831,2025-12-13,completed,mobile
2394,832,2025-07-26,refunded,mobile
2395,833,2025-07-25,pending,web
2396,834,2025-01-09,completed,web
2397,834,2025-01-10,completed,web
2398,834,2025-12-06,completed,web
2399,834,2025-10-14,completed,marketplace
2400,834,2025-07-17,completed,web
2401,835,2025-03-25,refunded,mobile
2402,835,2025-12-13,completed,web
2403,835,2024-11-20,completed,web
2404,836,2025-12-20,completed,web
2405,837,2025-05-26,completed,web
2406,838,2025-12-30,cancelled,web
2407,838,2025-02-09,completed,mobile
2408,838,2025-09-30,completed,web
2409,839,2025-11-09,completed,mobile
2410,839,2025-09-15,completed,web
2411,839,2025-08-15,cancelled,web
2412,840,2025-05-08,cancelled,mobile
2413,840,2025-08-07,cancelled,web
2414,841,2025-01-30,completed,web
2415,841,2024-12-17,completed,web
2416,841,2025-04-09,completed,mobile
2417,841,2025-11-19,cancelled,web
2418,841,2025-06-14,completed,web
2419,841,2024-08-20,completed,web
2420,841,2024-10-03,completed,web
2421,841,2025-03-06,cancelled,web
2422,842,2025-10-05,completed,web
2423,843,2025-04-10,completed,web
2424,843,2025-05-23,refunded,web
2425,843,2025-02-12,completed,web
2426,844,2025-10-21,refunded,mobile
2427,844,2025-12-03,completed,web
2428,844,2025-10-25,completed,marketplace
2429,845,2025-09-27,completed,marketplace
2430,845,2025-05-20,completed,web
2431,845,2025-11-24,completed,mobile
2432,845,2025-12-18,completed,web
2433,845,2025-09-11,completed,web
2434,845,2025-10-09,completed,mobile
2435,845,2025-09-28,cancelled,web
2436,845,2025-08-09,completed,web
2437,845,2025-08-02,completed,web
2438,845,2025-12-18,cancelled,web
2439,845,2025-10-22,completed,mobile
2440,845,2025-12-09,completed,mobile
2441,845,2025-10-16,completed,mobile
2442,845,2025-05-27,completed,web
2443,845,2025-09-15,completed,web
2444,846,2025-07-20,refunded,web
2445,846,2025-07-21,completed,web
2446,846,2025-02-23,completed,marketplace
2447,846,2024-11-07,completed,web
2448,846,2024-07-30,cancelled,mobile
2449,847,2024-05-07,completed,web
2450,847,2025-08-03,completed,mobile
2451,847,2024-09-14,completed,marketplace
2452,848,2025-03-09,completed,web
2453,848,2025-01-30,refunded,mobile
2454,849,2025-11-19,completed,mobile
2455,850,2025-12-24,completed,web
2456,850,2025-12-23,completed,web
2457,850,2025-12-21,completed,web
2458,851,2025-12-19,completed,mobile
2459,851,2024-05-24,cancelled,web
2460,851,2025-07-18,completed,web
2461,852,2025-06-27,pending,web
2462,852,2025-01-07,completed,mobile
2463,852,2025-03-06,refunded,mobile
2464,852,2025-03-26,completed,web
2465,852,2025-07-24,completed,web
2466,853,2025-04-14,refunded,web
2467,854,2024-10-14,completed,web
2468,855,2025-08-19,completed,marketplace
2469,855,2025-11-21,completed,mobile
2470,855,2025-11-17,completed,mobile
2471,855,2025-11-25,cancelled,mobile
2472,855,2025-09-07,completed,web
2473,855,2025-12-04,completed,mobile
2474,855,2025-11-12,cancelled,web
2475,855,2025-12-12,completed,mobile
2476,855,2025-09-25,completed,web
2477,855,2025-10-12,completed,marketplace
2478,855,2025-10-02,completed,web
2479,855,2025-08-09,completed,web
2480,855,2025-09-14,completed,mobile
2481,855,2025-09-23,completed,web
2482,855,2025-10-29,completed,marketplace
2483,856,2025-07-31,completed,mobile
2484,856,2025-02-23,completed,mobile
2485,856,2025-10-23,completed,web
2486,856,2024-11-26,completed,web
2487,856,2025-08-14,completed,web
2488,857,2025-01-18,cancelled,web
2489,857,2025-04-22,refunded,web
2490,857,2024-05-26,completed,web
2491,857,2025-12-21,completed,web
2492,857,2025-05-22,completed,web
2493,857,2025-11-04,completed,web
2494,857,2024-05-16,completed,web
2495,857,2025-11-06,completed,mobile
2496,857,2025-08-08,completed,mobile
2497,857,2025-05-10,refunded,mobile
2498,857,2024-05-20,completed,mobile
2499,857,2025-02-26,refunded,web
2500,857,2025-08-06,completed,marketplace
2501,857,2024-12-05,completed,web
2502,857,2025-12-20,completed,mobile
2503,858,2025-10-12,completed,mobile
2504,858,2024-07-21,completed,mobile
2505,858,2024-10-13,completed,marketplace
2506,858,2024-02-25,cancelled,web
2507,858,2024-06-06,completed,mobile
2508,858,2025-02-10,completed,web
2509,858,2024-01-27,completed,web
2510,858,2025-07-07,completed,mobile
2511,859,2025-02-20,completed,web
2512,859,2025-07-09,completed,mobile
2513,859,2025-10-25,completed,web
2514,860,2025-12-19,completed,mobile
2515,861,2025-02-11,completed,marketplace
2516,861,2025-09-19,completed,web
2517,861,2024-12-09,completed,marketplace
2518,862,2025-05-25,completed,web
2519,863,2025-02-10,completed,web
2520,863,2025-01-18,completed,web
2521,864,2025-09-30,completed,web
2522,864,2025-08-04,refunded,mobile
2523,864,2025-07-27,completed,mobile
2524,865,2024-09-02,pending,web
2525,865,2024-12-04,completed,web
2526,865,2025-07-08,completed,web
2527,865,2024-12-21,completed,web
2528,865,2025-01-09,completed,web
2529,865,2025-12-03,completed,marketplace
2530,865,2025-05-09,completed,web
2531,865,2024-07-23,completed,web
2532,866,2025-12-19,completed,marketplace
2533,867,2025-06-23,completed,web
2534,867,2025-12-29,cancelled,web
2535,867,2025-09-14,completed,web
2536,868,2025-07-20,completed,mobile
2537,868,2025-10-14,completed,mobile
2538,868,2025-05-22,completed,web
2539,869,2025-01-02,completed,mobile
2540,870,2025-09-27,completed,mobile
2541,871,2025-05-30,completed,web
2542,872,2025-11-27,refunded,mobile
2543,872,2025-11-20,completed,web
2544,872,2025-11-16,completed,web
2545,873,2025-12-29,completed,web
2546,874,2025-11-19,refunded,mobile
2547,874,2025-12-18,completed,mobile
2548,874,2025-10-31,completed,marketplace
2549,874,2025-11-27,completed,web
2550,874,2025-09-04,completed,mobile
2551,874,2025-11-12,refunded,web
2552,874,2025-10-06,cancelled,web
2553,874,2025-08-13,completed,web
2554,875,2025-05-31,cancelled,web
2555,875,2024-11-10,completed,mobile
2556,875,2025-11-15,completed,web
2557,875,2024-03-16,completed,marketplace
2558,875,2025-04-28,cancelled,web
2559,875,2025-05-30,completed,web
2560,875,2024-07-04,completed,web
2561,875,2024-04-12,cancelled,web
2562,876,2025-05-17,completed,web
2563,876,2025-02-17,completed,marketplace
2564,876,2025-05-15,completed,mobile
2565,878,2024-07-21,completed,web
2566,878,2025-01-23,completed,mobile
2567,880,2025-12-01,completed,web
2568,880,2025-10-31,completed,web
2569,881,2025-11-19,completed,marketplace
2570,881,2025-12-08,completed,web
2571,881,2025-11-22,completed,marketplace
2572,882,2025-11-28,completed,web
2573,882,2025-11-30,completed,mobile
2574,882,2025-12-22,cancelled,mobile
2575,882,2025-12-06,completed,web
2576,882,2025-11-27,cancelled,web
2577,883,2024-09-19,completed,web
2578,883,2024-11-22,completed,web
2579,883,2025-04-13,completed,web
2580,883,2025-01-03,completed,web
2581,883,2025-03-31,completed,mobile
2582,883,2025-12-21,completed,mobile
2583,883,2025-01-02,completed,web
2584,883,2024-11-27,cancelled,mobile
2585,884,2025-02-13,completed,web
2586,885,2025-07-15,completed,web
2587,885,2025-11-20,completed,web
2588,886,2025-12-05,completed,marketplace
2589,887,2025-08-18,completed,web
2590,887,2024-07-23,completed,web
2591,888,2025-12-12,completed,web
2592,888,2025-12-30,completed,web
2593,889,2024-10-24,completed,web
2594,889,2025-02-22,completed,web
2595,890,2025-12-21,completed,web
2596,890,2025-12-08,completed,web
2597,890,2025-11-24,completed,web
2598,891,2025-01-02,completed,mobile
2599,892,2025-04-15,completed,mobile
2600,892,2024-10-06,completed,web
2601,892,2024-11-07,cancelled,mobile
2602,893,2025-09-15,completed,mobile
2603,893,2025-12-11,pending,mobile
2604,893,2025-10-14,pending,web
2605,893,2025-10-28,completed,marketplace
2606,893,2025-07-04,completed,web
2607,893,2025-07-30,completed,web
2608,893,2025-06-09,completed,mobile
2609,893,2025-11-11,completed,web
2610,893,2025-06-15,completed,web
2611,893,2025-10-06,completed,web
2612,893,2025-07-01,completed,web
2613,893,2025-06-07,completed,marketplace
2614,893,2025-07-01,refunded,web
2615,893,2025-10-19,completed,web
2616,893,2025-11-27,cancelled,marketplace
2617,894,2024-06-11,completed,web
2618,895,2025-11-13,cancelled,web
2619,896,2025-11-13,completed,web
2620,897,2025-03-08,completed,web
2621,897,2024-06-03,pending,web
2622,897,2025-09-07,completed,marketplace
2623,897,2025-01-19,completed,web
2624,897,2024-11-07,completed,web
2625,897,2025-02-27,completed,web
2626,897,2024-12-15,completed,web
2627,897,2025-08-13,completed,web
2628,897,2025-11-13,completed,web
2629,897,2025-08-23,completed,mobile
2630,897,2025-05-04,completed,web
2631,897,2025-09-17,completed,web
2632,897,2025-07-31,completed,web
2633,897,2025-09-15,completed,marketplace
2634,897,2024-12-21,completed,mobile
2635,898,2025-06-25,completed,web
2636,898,2025-08-27,completed,web
2637,899,2025-11-13,completed,mobile
2638,899,2025-07-12,completed,mobile
2639,899,2025-09-17,completed,mobile
2640,900,2025-06-27,completed,web
2641,901,2025-04-21,completed,web
2642,901,2025-09-27,completed,web
2643,901,2025-11-15,cancelled,web
2644,901,2024-09-07,completed,marketplace
2645,901,2025-08-10,completed,web
2646,903,2025-06-27,completed,mobile
2647,904,2024-12-17,completed,marketplace
2648,904,2025-06-21,refunded,marketplace
2649,904,2024-11-16,completed,web
2650,905,2025-12-24,pending,web
2651,905,2025-05-29,pending,web
2652,905,2025-06-27,completed,web
2653,905,2025-12-07,cancelled,web
2654,905,2025-09-16,completed,marketplace
2655,905,2024-06-07,completed,web
2656,905,2025-12-05,pending,web
2657,905,2025-12-28,refunded,web
2658,905,2024-09-04,refunded,marketplace
2659,905,2024-04-15,completed,web
2660,905,2024-12-28,completed,web
2661,905,2025-06-30,cancelled,mobile
2662,905,2024-10-06,completed,mobile
2663,905,2024-10-15,completed,web
2664,905,2024-06-17,completed,mobile
2665,906,2025-12-25,completed,mobile
2666,906,2024-04-29,refunded,marketplace
2667,906,2025-02-18,completed,web
2668,907,2025-05-30,completed,web
2669,907,2025-06-16,completed,mobile
2670,908,2024-12-11,completed,mobile
2671,908,2025-08-28,completed,mobile
2672,908,2024-03-16,cancelled,web
2673,908,2024-06-08,completed,marketplace
2674,908,2024-03-03,completed,mobile
2675,908,2025-01-10,completed,web
2676,908,2025-02-22,completed,mobile
2677,908,2024-09-09,completed,web
2678,909,2025-10-18,completed,mobile
2679,909,2025-01-24,completed,web
2680,910,2025-07-18,completed,mobile
2681,910,2025-10-02,completed,marketplace
2682,911,2025-12-09,completed,mobile
2683,911,2025-11-21,completed,mobile
2684,911,2025-09-17,completed,mobile
2685,912,2025-06-04,completed,mobile
2686,912,2025-08-20,completed,mobile
2687,912,2025-06-21,completed,web
2688,913,2025-12-12,cancelled,web
2689,914,2025-10-20,refunded,web
2690,914,2025-10-25,completed,mobile
2691,914,2025-08-24,completed,web
2692,914,2025-10-24,completed,web
2693,914,2025-09-10,completed,web
2694,914,2025-11-17,completed,mobile
2695,914,2025-12-17,completed,web
2696,914,2025-09-09,completed,web
2697,914,2025-07-20,completed,mobile
2698,914,2025-09-18,completed,web
2699,914,2025-10-14,completed,web
2700,914,2025-12-20,completed,web
2701,914,2025-10-02,completed,marketplace
2702,914,2025-12-26,completed,marketplace
2703,914,2025-10-15,completed,web
2704,915,2025-03-17,completed,web
2705,915,2025-08-24,completed,mobile
2706,916,2025-08-15,completed,web
2707,916,2025-01-29,completed,web
2708,916,2025-09-22,completed,web
2709,916,2025-04-03,cancelled,marketplace
2710,916,2025-03-15,completed,web
2711,917,2024-12-09,completed,mobile
2712,917,2024-07-04,refunded,mobile
2713,919,2025-11-03,refunded,web
2714,920,2024-08-15,completed,mobile
2715,921,2025-04-29,completed,web
2716,921,2025-12-06,refunded,mobile
2717,921,2025-06-25,completed,web
2718,921,2025-10-25,cancelled,web
2719,921,2025-11-06,cancelled,mobile
2720,922,2024-10-24,completed,web
2721,922,2024-10-26,completed,mobile
2722,923,2025-03-10,completed,web
2723,923,2025-07-29,cancelled,web
2724,923,2025-07-08,completed,mobile
2725,923,2025-09-29,completed,web
2726,923,2025-11-10,completed,mobile
2727,924,2025-12-16,completed,web
2728,924,2025-12-12,completed,web
2729,924,2025-10-18,cancelled,web
2730,925,2025-02-04,cancelled,web
2731,925,2025-06-05,completed,web
2732,925,2025-10-20,completed,web
2733,926,2025-07-20,completed,mobile
2734,927,2024-10-15,cancelled,web
2735,928,2024-12-26,cancelled,web
2736,928,2025-02-04,completed,web
2737,929,2025-10-03,refunded,mobile
2738,929,2025-03-11,completed,web
2739,929,2025-01-15,completed,web
2740,930,2025-08-22,completed,mobile
2741,930,2025-08-03,completed,mobile
2742,930,2025-10-05,completed,web
2743,931,2025-12-20,completed,mobile
2744,931,2025-12-19,completed,mobile
2745,931,2025-10-10,completed,web
2746,933,2025-11-25,completed,mobile
2747,933,2025-10-03,completed,web
2748,934,2025-03-28,completed,marketplace
2749,934,2025-04-03,completed,mobile
2750,934,2025-03-27,completed,marketplace
2751,935,2025-09-24,pending,web
2752,935,2025-10-17,completed,mobile
2753,935,2025-12-09,completed,mobile
2754,935,2025-12-27,completed,marketplace
2755,935,2025-11-07,completed,mobile
2756,935,2025-11-07,refunded,marketplace
2757,935,2025-10-21,completed,mobile
2758,935,2025-10-17,pending,web
2759,936,2025-05-02,completed,web
2760,936,2025-11-14,completed,web
2761,937,2025-08-16,completed,mobile
2762,937,2025-03-27,completed,web
2763,939,2025-08-16,completed,mobile
2764,939,2025-09-18,completed,mobile
2765,939,2025-12-27,completed,web
2766,939,2025-07-21,cancelled,mobile
2767,939,2025-09-11,completed,web
2768,939,2025-07-14,completed,mobile
2769,939,2025-08-11,completed,mobile
2770,939,2025-11-24,completed,mobile
2771,939,2025-06-19,completed,mobile
2772,939,2025-07-12,cancelled,mobile
2773,939,2025-08-12,completed,mobile
2774,939,2025-06-25,completed,mobile
2775,939,2025-06-20,completed,web
2776,939,2025-09-12,completed,mobile
2777,939,2025-07-05,completed,web
2778,940,2025-10-22,completed,web
2779,941,2025-01-11,completed,marketplace
2780,941,2025-04-30,refunded,mobile
2781,942,2025-07-09,completed,web
2782,943,2025-02-06,completed,web
2783,943,2024-05-31,completed,web
2784,943,2024-12-02,completed,mobile
2785,943,2025-03-10,completed,web
2786,943,2025-07-05,completed,mobile
2787,943,2024-03-21,completed,web
2788,943,2025-05-14,completed,web
2789,943,2025-06-18,completed,mobile
2790,945,2025-12-17,completed,web
2791,946,2025-12-04,completed,web
2792,946,2025-02-09,completed,web
2793,946,2025-08-24,completed,web
2794,947,2025-01-23,completed,web
2795,948,2024-06-11,completed,web
2796,948,2025-02-13,completed,marketplace
2797,948,2025-05-11,refunded,mobile
2798,950,2025-12-15,completed,mobile
2799,950,2025-12-27,refunded,mobile
2800,950,2025-12-15,refunded,web
2801,950,2025-12-13,completed,marketplace
2802,950,2025-12-13,completed,marketplace
2803,950,2025-12-31,cancelled,web
2804,950,2025-12-29,completed,web
2805,950,2025-12-26,completed,web
2806,952,2025-12-20,completed,mobile
2807,952,2025-12-03,completed,marketplace
2808,953,2025-09-27,completed,web
2809,953,2025-02-25,completed,web
2810,954,2025-12-18,completed,web
2811,954,2025-12-30,completed,web
2812,954,2025-12-10,completed,web
2813,954,2025-12-19,completed,web
2814,954,2025-12-11,completed,web
2815,954,2025-12-14,refunded,web
2816,954,2025-12-09,completed,mobile
2817,954,2025-12-25,completed,mobile
2818,954,2025-12-15,completed,web
2819,954,2025-12-29,completed,web
2820,954,2025-12-19,completed,web
2821,954,2025-12-19,completed,web
2822,954,2025-12-25,completed,web
2823,954,2025-12-24,completed,web
2824,954,2025-12-28,completed,mobile
2825,955,2025-12-19,completed,web
2826,955,2025-12-21,completed,web
2827,955,2025-12-07,completed,mobile
2828,956,2024-07-14,completed,web
2829,956,2024-11-10,completed,mobile
2830,957,2025-02-02,completed,marketplace
2831,957,2025-01-03,completed,mobile
2832,957,2025-11-09,completed,web
2833,958,2025-04-20,completed,web
2834,958,2025-02-09,cancelled,mobile
2835,958,2024-06-16,completed,mobile
2836,959,2025-12-27,completed,web
2837,959,2025-12-09,completed,mobile
2838,959,2025-12-22,completed,web
2839,960,2025-10-30,completed,marketplace
2840,960,2025-04-15,completed,web
2841,961,2025-01-02,completed,mobile
2842,962,2025-10-02,completed,web
2843,962,2025-11-28,completed,mobile
2844,964,2025-10-30,pending,web
2845,964,2025-10-30,completed,web
2846,965,2025-12-21,completed,web
2847,965,2025-08-26,completed,web
2848,965,2025-06-26,completed,web
2849,966,2025-08-25,completed,mobile
2850,967,2024-11-09,completed,mobile
2851,967,2025-09-24,refunded,web
2852,968,2025-10-17,completed,web
2853,968,2025-10-03,completed,mobile
2854,969,2025-08-09,completed,mobile
2855,969,2025-12-12,completed,web
2856,970,2024-11-27,completed,mobile
2857,970,2025-11-02,completed,mobile
2858,971,2025-12-25,completed,web
2859,971,2025-10-25,completed,web
2860,971,2025-10-26,completed,marketplace
2861,972,2025-05-18,completed,mobile
2862,972,2025-05-22,completed,marketplace
2863,972,2025-08-19,completed,mobile
2864,972,2025-07-03,completed,web
2865,972,2025-07-25,cancelled,mobile
2866,972,2025-11-07,cancelled,web
2867,972,2025-06-08,completed,mobile
2868,972,2025-11-22,completed,marketplace
2869,973,2025-12-26,completed,web
2870,974,2024-02-14,completed,mobile
2871,975,2025-04-22,completed,web
2872,975,2025-01-06,completed,web
2873,975,2025-01-07,completed,mobile
2874,975,2025-08-22,completed,mobile
2875,975,2025-12-13,completed,mobile
2876,975,2024-11-04,completed,web
2877,975,2025-10-09,completed,web
2878,975,2025-11-12,completed,mobile
2879,976,2024-10-01,pending,web
2880,976,2024-02-14,completed,mobile
2881,976,2024-06-02,completed,web
2882,977,2025-05-13,refunded,marketplace
2883,978,2024-10-08,completed,web
2884,978,2025-10-27,completed,mobile
2885,978,2025-10-25,refunded,mobile
2886,978,2025-09-03,completed,web
2887,978,2025-11-10,completed,web
2888,978,2025-02-11,completed,mobile
2889,978,2025-03-23,completed,web
2890,978,2025-01-13,completed,web
2891,979,2025-12-04,completed,mobile
2892,980,2025-05-16,completed,mobile
2893,981,2025-09-28,completed,mobile
2894,981,2025-12-12,completed,web
2895,981,2025-08-31,cancelled,web
2896,981,2025-09-16,completed,marketplace
2897,981,2025-09-05,completed,web
2898,982,2025-12-08,completed,web
2899,982,2025-12-22,completed,web
2900,983,2025-11-01,refunded,mobile
2901,984,2025-08-12,completed,web
2902,984,2025-08-09,completed,web
2903,985,2025-03-28,completed,web
2904,985,2025-12-28,completed,web
2905,987,2025-09-13,cancelled,web
2906,987,2025-10-24,completed,web
2907,988,2025-12-09,completed,web
2908,988,2025-12-24,completed,web
2909,989,2025-11-26,completed,mobile
2910,989,2025-08-22,completed,web
2911,990,2025-09-29,cancelled,mobile
2912,990,2024-11-23,pending,mobile
2913,991,2025-06-23,completed,mobile
2914,992,2025-11-23,completed,mobile
2915,992,2025-03-29,cancelled,marketplace
2916,992,2025-04-11,completed,mobile
2917,992,2025-10-29,completed,web
2918,992,2025-11-18,completed,mobile
2919,993,2025-06-11,cancelled,web
2920,993,2025-11-21,completed,web
2921,993,2025-10-27,cancelled,web
2922,994,2025-10-08,pending,mobile
2923,994,2024-02-19,completed,mobile
2924,994,2024-02-05,cancelled,mobile
2925,995,2025-12-13,completed,web
2926,996,2024-06-08,cancelled,mobile
2927,996,2024-03-05,completed,web
2928,997,2025-07-17,completed,marketplace
2929,997,2025-05-05,completed,web
2930,998,2025-02-20,completed,marketplace
2931,998,2025-10-29,completed,marketplace
2932,998,2025-04-13,completed,web
2933,998,2025-09-25,completed,mobile
2934,998,2025-04-18,completed,web
2935,999,2025-05-16,completed,web
2936,999,2024-10-11,completed,web
2937,999,2025-05-02,completed,marketplace
2938,1000,2025-01-20,completed,web
2939,1002,2025-07-22,completed,mobile
2940,1002,2025-07-20,completed,mobile
2941,1003,2025-10-08,completed,web
2942,1003,2025-08-24,completed,web
2943,1004,2024-12-25,pending,mobile
2944,1004,2025-06-01,completed,mobile
2945,1004,2025-05-03,completed,web
2946,1004,2025-05-31,completed,web
2947,1004,2025-12-21,completed,web
2948,1006,2025-03-03,completed,mobile
2949,1007,2025-12-26,completed,web
2950,1007,2025-09-13,completed,web
2951,1007,2025-12-04,completed,web
2952,1007,2025-09-05,completed,web
2953,1007,2025-12-17,refunded,mobile
2954,1008,2025-05-22,completed,mobile
2955,1008,2025-02-01,completed,web
2956,1008,2025-09-22,completed,mobile
2957,1009,2024-10-29,refunded,web
2958,1010,2024-03-14,completed,web
2959,1010,2024-05-29,completed,marketplace
2960,1010,2025-02-09,completed,web
2961,1011,2024-09-26,completed,marketplace
2962,1012,2025-10-26,completed,web
2963,1012,2025-10-28,completed,mobile
2964,1012,2025-10-25,completed,web
2965,1012,2025-11-19,pending,mobile
2966,1012,2025-07-29,completed,mobile
2967,1013,2025-11-01,refunded,mobile
2968,1013,2025-08-23,completed,web
2969,1014,2025-08-19,cancelled,mobile
2970,1014,2025-04-20,completed,web
2971,1015,2024-06-04,cancelled,web
2972,1015,2024-12-16,completed,mobile
2973,1015,2024-07-20,completed,web
2974,1015,2025-01-27,completed,web
2975,1015,2025-08-05,completed,mobile
2976,1016,2025-11-07,completed,mobile
2977,1016,2025-09-03,completed,web
2978,1016,2025-12-28,pending,web
2979,1017,2024-12-25,completed,marketplace
2980,1017,2025-08-20,completed,marketplace
2981,1017,2025-03-12,completed,mobile
2982,1018,2025-09-09,completed,web
2983,1018,2025-12-07,completed,mobile
2984,1019,2024-11-13,completed,web
2985,1019,2025-03-25,completed,web
2986,1020,2025-03-26,completed,mobile
2987,1021,2025-12-24,completed,web
2988,1021,2025-12-30,completed,mobile
2989,1021,2025-12-23,completed,web
2990,1022,2024-04-10,completed,web
2991,1022,2024-06-20,completed,mobile
2992,1023,2025-02-17,completed,web
2993,1024,2025-07-11,completed,web
2994,1025,2024-05-21,cancelled,web
2995,1025,2025-12-09,completed,web
2996,1025,2025-03-10,completed,mobile
2997,1025,2024-04-11,completed,mobile
2998,1025,2025-09-29,completed,web
2999,1025,2024-03-30,cancelled,web
3000,1025,2024-06-08,completed,mobile
3001,1025,2025-07-01,refunded,mobile
3002,1026,2025-11-12,completed,web
3003,1027,2025-11-10,completed,mobile
3004,1028,2025-10-10,cancelled,mobile
3005,1028,2025-08-04,completed,web
3006,1028,2024-12-15,cancelled,web
3007,1029,2025-12-15,completed,mobile
3008,1030,2025-12-02,completed,web
3009,1030,2025-11-06,completed,mobile
3010,1030,2025-12-10,completed,web
3011,1031,2025-02-23,completed,web
3012,1032,2025-09-06,cancelled,web
3013,1033,2025-10-14,completed,web
3014,1034,2025-10-03,completed,mobile
3015,1035,2025-11-16,completed,web
3016,1035,2025-11-21,completed,mobile
3017,1036,2024-10-14,completed,web
3018,1036,2024-07-29,completed,mobile
3019,1036,2025-12-26,completed,web
3020,1037,2025-11-23,completed,mobile
3021,1038,2025-04-28,refunded,mobile
3022,1039,2025-08-16,completed,web
3023,1040,2025-12-03,completed,web
3024,1041,2025-10-13,completed,web
3025,1041,2024-08-01,refunded,web
3026,1041,2024-03-07,cancelled,mobile
3027,1042,2024-10-07,cancelled,mobile
3028,1042,2024-10-28,completed,mobile
3029,1042,2025-09-20,completed,web
3030,1042,2025-02-18,cancelled,mobile
3031,1042,2025-06-25,completed,web
3032,1044,2024-06-26,completed,web
3033,1045,2025-11-23,completed,web
3034,1045,2025-12-15,completed,web
3035,1046,2024-09-20,cancelled,mobile
3036,1046,2025-12-04,completed,web
3037,1047,2025-04-25,pending,web
3038,1047,2025-02-15,completed,web
3039,1048,2025-10-21,completed,mobile
3040,1048,2025-11-28,completed,web
3041,1049,2025-12-03,cancelled,web
3042,1050,2024-11-29,completed,mobile
3043,1050,2025-11-20,completed,web
3044,1050,2025-03-30,completed,web
3045,1050,2025-11-04,cancelled,mobile
3046,1050,2025-12-12,completed,web
3047,1050,2024-12-15,completed,mobile
3048,1050,2025-05-25,completed,marketplace
3049,1050,2025-11-07,refunded,web
3050,1051,2024-12-30,completed,mobile
3051,1051,2025-05-25,refunded,web
3052,1052,2025-08-18,completed,web
3053,1052,2025-06-16,completed,mobile
3054,1052,2025-06-02,pending,web
3055,1053,2025-12-30,completed,mobile
3056,1053,2025-12-31,completed,web
3057,1054,2024-09-08,completed,web
3058,1054,2025-05-11,completed,marketplace
3059,1054,2024-09-18,pending,web
3060,1054,2025-06-22,completed,web
3061,1054,2025-04-18,completed,web
3062,1055,2024-11-21,completed,web
3063,1056,2025-12-31,cancelled,marketplace
3064,1056,2025-12-14,completed,web
3065,1057,2025-07-29,completed,web
3066,1057,2025-07-17,completed,web
3067,1057,2025-12-04,completed,marketplace
3068,1057,2025-10-01,completed,web
3069,1057,2025-05-04,completed,web
3070,1058,2025-07-03,refunded,web
3071,1059,2025-12-08,completed,web
3072,1059,2025-11-30,completed,web
3073,1059,2025-10-30,completed,web
3074,1060,2025-10-15,completed,mobile
3075,1060,2025-12-09,completed,mobile
3076,1062,2025-09-08,completed,mobile
3077,1064,2025-10-04,completed,web
3078,1065,2025-12-25,completed,web
3079,1065,2025-12-27,completed,marketplace
3080,1065,2025-12-21,completed,mobile
3081,1066,2025-09-03,completed,mobile
3082,1066,2025-04-26,completed,mobile
3083,1066,2025-12-27,completed,web
3084,1069,2025-09-05,completed,web
3085,1070,2024-03-22,refunded,mobile
3086,1070,2025-11-01,completed,mobile
3087,1071,2025-02-14,completed,web
3088,1071,2024-12-08,completed,web
3089,1073,2025-12-23,completed,mobile
3090,1074,2025-10-20,completed,mobile
3091,1075,2025-06-14,completed,mobile
3092,1075,2024-08-17,pending,web
3093,1075,2024-10-23,completed,mobile
3094,1076,2025-04-16,completed,web
3095,1077,2025-02-22,completed,mobile
3096,1079,2025-10-27,pending,mobile
3097,1079,2025-09-14,completed,marketplace
3098,1079,2025-02-15,completed,mobile
3099,1079,2025-02-21,completed,web
3100,1079,2025-02-02,completed,web
3101,1080,2025-10-07,completed,web
3102,1080,2025-12-31,completed,web
3103,1080,2025-06-25,completed,mobile
3104,1080,2025-07-16,completed,web
3105,1080,2025-07-18,refunded,web
3106,1081,2025-11-27,completed,marketplace
3107,1081,2025-12-28,refunded,web
