session_id,customer_id,session_start,session_end,device,landing_page,marketing_campaign_id,converted
10040,424,2025-11-19 21:46:45,2025-11-19 22:20:45,desktop,/home,1,False
10041,,2025-06-05 03:10:47,2025-06-05 03:40:47,mobile,/home,,False
10042,349,2025-01-24 03:07:54,2025-01-24 03:08:54,desktop,/deals,9,False
10043,,2025-09-05 12:35:14,2025-09-05 13:00:14,desktop,/category/electronics,,False
10044,172,2025-09-20 16:46:36,2025-09-20 16:58:36,desktop,/category/electronics,14,True
10045,573,2025-12-26 00:21:48,2025-12-26 00:36:48,desktop,/product-search,,False
10046,,2024-06-17 14:48:59,2024-06-17 15:33:59,desktop,/category/electronics,9,True
10047,,2024-01-17 11:03:22,2024-01-17 11:40:22,desktop,/deals,,False
10048,35,2025-11-28 10:31:20,2025-11-28 10:41:20,mobile,/blog,,False
10049,593,2025-06-21 06:29:21,2025-06-21 07:09:21,tablet,/blog,7,True
10050,,2025-08-19 05:14:31,2025-08-19 05:42:31,tablet,/blog,6,False
10051,,2024-08-09 00:55:23,2024-08-09 01:36:23,desktop,/home,11,False
10052,625,2025-12-07 00:38:12,2025-12-07 01:08:12,mobile,/blog,,False
10053,,2025-09-18 20:00:53,2025-09-18 20:11:53,desktop,/home,13,True
10054,1234,2025-05-27 06:03:47,2025-05-27 06:08:47,desktop,/category/electronics,,False
10055,1458,2025-12-09 09:32:01,2025-12-09 10:07:01,mobile,/category/electronics,,True
10056,1218,2025-08-24 09:08:09,2025-08-24 09:28:09,mobile,/deals,,False
10057,1344,2025-12-02 12:13:00,2025-12-02 12:21:00,desktop,/blog,,False
10058,,2025-01-26 03:29:40,2025-01-26 04:12:40,tablet,/blog,,False
10059,589,2024-04-19 01:00:34,2024-04-19 01:42:34,desktop,/product-search,,False
10060,524,2025-12-21 01:05:43,2025-12-21 01:06:43,mobile,/category/apparel,,False
10061,17,2025-02-03 18:45:21,2025-02-03 18:47:21,mobile,/product-search,3,True
10062,637,2024-03-31 00:55:57,2024-03-31 01:32:57,desktop,/deals,2,False
10063,420,2025-11-10 00:59:10,2025-11-10 01:00:10,mobile,/deals,,False
10064,321,2025-02-02 13:42:22,2025-02-02 14:27:22,desktop,/category/apparel,14,False
10065,,2024-09-07 11:18:59,2024-09-07 11:30:59,tablet,/category/apparel,15,False
10066,,2024-05-27 06:36:31,2024-05-27 06:40:31,mobile,/home,8,False
10067,1334,2025-12-05 00:13:43,2025-12-05 00:21:43,desktop,/category/apparel,,False
10068,148,2025-04-13 06:24:02,2025-04-13 06:40:02,desktop,/product-search,,False
10069,,2024-05-27 14:11:37,2024-05-27 14:19:37,desktop,/deals,,False
10070,,2024-04-09 06:42:27,2024-04-09 07:09:27,desktop,/category/apparel,6,False
10071,,2025-04-12 12:03:36,2025-04-12 12:27:36,mobile,/blog,,False
10072,770,2025-11-14 00:17:41,2025-11-14 00:45:41,mobile,/category/electronics,,True
10073,362,2025-11-05 10:17:45,2025-11-05 10:40:45,desktop,/category/electronics,8,False
10074,,2024-03-06 09:47:52,2024-03-06 10:17:52,mobile,/category/electronics,,False
10075,,2025-05-04 21:35:01,2025-05-04 21:56:01,mobile,/blog,,False
10076,821,2025-12-31 02:21:45,2025-12-31 03:04:45,desktop,/deals,,False
10077,1048,2025-10-31 08:44:20,2025-10-31 09:19:20,desktop,/blog,11,True
10078,711,2025-11-05 19:29:59,2025-11-05 20:14:59,desktop,/blog,,False
10079,575,2025-06-19 17:53:10,2025-06-19 18:24:10,tablet,/category/electronics,6,False
10080,,2025-02-23 06:51:37,2025-02-23 06:52:37,mobile,/category/electronics,,False
10081,,2024-12-16 22:32:35,2024-12-16 23:09:35,mobile,/category/apparel,,False
10082,1038,2025-12-06 15:34:52,2025-12-06 15:52:52,tablet,/deals,4,False
10083,902,2025-03-08 16:45:42,2025-03-08 17:11:42,tablet,/blog,,False
10084,679,2025-03-27 07:57:49,2025-03-27 08:19:49,desktop,/home,,False
10085,,2025-05-22 15:38:43,2025-05-22 15:43:43,tablet,/product-search,9,False
10086,1222,2024-11-25 21:38:33,2024-11-25 22:20:33,tablet,/product-search,9,False
10087,1311,2025-06-03 11:41:26,2025-06-03 12:00:26,mobile,/product-search,,True
10088,793,2025-09-27 20:04:26,2025-09-27 20:05:26,mobile,/home,13,False
10089,77,2025-10-22 16:25:13,2025-10-22 16:42:13,tablet,/category/apparel,13,True
10090,,2024-02-23 19:53:00,2024-02-23 20:21:00,desktop,/deals,,False
10091,617,2025-03-18 00:30:29,2025-03-18 00:53:29,mobile,/category/apparel,14,False
10092,13,2025-12-20 11:57:32,2025-12-20 12:28:32,tablet,/home,1,False
10093,750,2025-05-28 09:45:23,2025-05-28 10:29:23,desktop,/category/apparel,15,False
10094,,2024-11-25 20:53:30,2024-11-25 21:34:30,mobile,/category/electronics,,False
10095,1042,2025-03-18 21:09:12,2025-03-18 21:23:12,desktop,/category/apparel,,False
10096,471,2025-02-16 18:41:55,2025-02-16 19:24:55,desktop,/category/apparel,,False
10097,,2024-01-25 06:08:02,2024-01-25 06:31:02,tablet,/category/apparel,,False
10098,884,2025-05-12 14:05:30,2025-05-12 14:07:30,tablet,/category/electronics,,False
10099,,2025-04-02 10:05:55,2025-04-02 10:11:55,tablet,/blog,,False
10100,,2025-09-13 08:27:35,2025-09-13 08:53:35,desktop,/product-search,12,False
10101,1106,2025-04-07 10:10:23,2025-04-07 10:52:23,mobile,/blog,,False
10102,1042,2024-08-31 09:27:21,2024-08-31 09:39:21,mobile,/home,,False
10103,714,2025-07-11 04:31:03,2025-07-11 04:39:03,tablet,/home,,True
10104,1102,2025-11-22 07:59:47,2025-11-22 08:17:47,tablet,/product-search,,False
10105,,2025-08-09 11:49:08,2025-08-09 11:56:08,tablet,/home,5,False
10106,,2025-01-22 01:21:13,2025-01-22 01:34:13,desktop,/deals,,False
10107,813,2025-12-29 01:44:58,2025-12-29 02:26:58,tablet,/category/electronics,,False
10108,744,2024-11-05 18:45:43,2024-11-05 18:54:43,mobile,/category/apparel,,False
10109,784,2025-10-29 13:22:34,2025-10-29 14:06:34,desktop,/category/electronics,,False
10110,1352,2025-12-22 09:12:27,2025-12-22 09:36:27,mobile,/category/apparel,,False
10111,703,2025-06-26 08:22:50,2025-06-26 09:06:50,desktop,/category/electronics,11,False
10112,1197,2024-11-27 11:03:46,2024-11-27 11:07:46,tablet,/home,,False
10113,488,2025-12-14 23:59:32,2025-12-15 00:31:32,tablet,/product-search,,False
10114,252,2025-01-05 18:40:51,2025-01-05 19:22:51,mobile,/home,13,True
10115,553,2024-05-08 11:21:51,2024-05-08 11:31:51,tablet,/home,,False
10116,1186,2025-10-02 16:53:30,2025-10-02 17:33:30,mobile,/home,8,False
10117,90,2025-12-28 12:56:33,2025-12-28 13:11:33,desktop,/category/electronics,13,False
10118,17,2025-12-11 05:15:24,2025-12-11 05:26:24,mobile,/blog,14,True
10119,,2025-12-06 18:40:21,2025-12-06 19:24:21,desktop,/product-search,,False
10120,506,2025-03-25 21:25:41,2025-03-25 21:29:41,desktop,/category/electronics,13,False
10121,1237,2025-10-16 15:38:20,2025-10-16 16:13:20,mobile,/product-search,4,False
10122,,2024-03-02 08:46:58,2024-03-02 09:09:58,mobile,/deals,,False
10123,863,2024-12-22 14:19:12,2024-12-22 14:21:12,mobile,/home,,False
10124,82,2025-12-26 06:55:07,2025-12-26 06:58:07,tablet,/blog,,True
10125,978,2024-11-13 01:10:10,2024-11-13 01:21:10,desktop,/blog,4,False
10126,284,2025-04-13 11:33:08,2025-04-13 12:14:08,mobile,/deals,,False
10127,1196,2025-05-26 06:51:12,2025-05-26 07:16:12,mobile,/home,8,False
10128,,2025-06-18 02:39:19,2025-06-18 03:05:19,desktop,/product-search,12,False
10129,548,2024-08-30 17:08:30,2024-08-30 17:28:30,mobile,/blog,,False
10130,,2025-03-15 02:17:11,2025-03-15 02:38:11,desktop,/category/electronics,10,False
10131,,2025-11-19 22:43:09,2025-11-19 23:26:09,mobile,/category/electronics,,False
10132,1233,2025-05-29 21:56:01,2025-05-29 22:07:01,mobile,/home,,True
10133,341,2025-07-26 05:19:28,2025-07-26 05:27:28,tablet,/product-search,,False
10134,,2024-01-12 05:26:01,2024-01-12 05:32:01,desktop,/blog,10,False
10135,1160,2025-11-08 21:00:07,2025-11-08 21:32:07,mobile,/home,,True
10136,1136,2024-07-08 06:52:34,2024-07-08 07:18:34,tablet,/category/electronics,,True
10137,803,2025-09-23 02:59:57,2025-09-23 03:00:57,mobile,/category/apparel,2,False
10138,,2024-05-18 13:48:56,2024-05-18 14:24:56,tablet,/home,,False
10139,1331,2024-10-28 19:06:03,2024-10-28 19:26:03,tablet,/deals,,False
10140,1316,2024-11-18 07:35:00,2024-11-18 07:57:00,tablet,/home,,False
10141,,2024-07-24 16:57:12,2024-07-24 17:10:12,tablet,/category/electronics,7,False
10142,1391,2025-12-05 14:05:46,2025-12-05 14:17:46,mobile,/deals,,False
10143,,2024-11-22 13:19:22,2024-11-22 13:29:22,mobile,/category/electronics,4,False
10144,62,2024-01-29 22:33:17,2024-01-29 23:07:17,desktop,/home,,False
10145,338,2025-10-30 18:20:51,2025-10-30 18:49:51,mobile,/blog,,False
10146,408,2025-12-05 21:14:50,2025-12-05 21:51:50,mobile,/category/apparel,,False
10147,1199,2025-11-26 00:24:39,2025-11-26 01:03:39,tablet,/category/electronics,3,False
10148,471,2025-09-16 03:46:29,2025-09-16 04:01:29,desktop,/home,,False
10149,1389,2025-12-01 22:56:16,2025-12-01 23:17:16,tablet,/deals,15,False
10150,155,2024-12-10 12:32:02,2024-12-10 13:17:02,desktop,/blog,,False
10151,,2025-01-04 22:10:17,2025-01-04 22:49:17,desktop,/category/electronics,,False
10152,612,2025-12-29 10:02:12,2025-12-29 10:16:12,desktop,/product-search,12,False
10153,15,2025-07-19 03:48:01,2025-07-19 04:23:01,mobile,/product-search,1,False
10154,721,2025-11-19 03:48:24,2025-11-19 03:50:24,mobile,/blog,10,False
10155,1401,2025-06-06 15:18:56,2025-06-06 15:35:56,mobile,/category/electronics,13,False
10156,1401,2025-06-29 08:16:41,2025-06-29 08:41:41,mobile,/product-search,,True
10157,572,2024-08-30 19:07:45,2024-08-30 19:19:45,mobile,/blog,14,False
10158,,2025-11-12 11:58:43,2025-11-12 12:33:43,desktop,/category/apparel,7,False
10159,112,2025-08-27 08:49:31,2025-08-27 09:15:31,mobile,/category/apparel,7,False
10160,,2024-11-05 23:25:03,2024-11-05 23:36:03,desktop,/blog,,True
10161,1277,2025-07-07 18:46:43,2025-07-07 19:08:43,mobile,/category/electronics,,False
10162,,2025-05-25 02:57:54,2025-05-25 03:27:54,desktop,/product-search,,False
10163,861,2025-07-27 14:35:36,2025-07-27 15:06:36,mobile,/product-search,1,False
10164,,2024-12-21 04:51:04,2024-12-21 05:08:04,tablet,/home,8,False
10165,1359,2025-08-22 11:20:22,2025-08-22 11:54:22,mobile,/category/apparel,,False
10166,1006,2025-10-04 20:56:24,2025-10-04 21:07:24,mobile,/product-search,13,False
10167,,2024-07-27 10:30:34,2024-07-27 10:53:34,desktop,/blog,,False
10168,782,2025-09-15 00:45:33,2025-09-15 01:16:33,tablet,/blog,14,False
10169,,2025-11-01 09:01:51,2025-11-01 09:42:51,tablet,/blog,,False
10170,1233,2025-12-15 09:22:14,2025-12-15 09:36:14,tablet,/blog,,True
10171,,2025-04-02 04:35:11,2025-04-02 04:58:11,tablet,/category/apparel,10,False
10172,,2024-06-11 10:25:29,2024-06-11 10:40:29,mobile,/deals,,False
10173,,2025-09-15 22:26:05,2025-09-15 22:55:05,tablet,/category/electronics,,False
10174,1318,2024-11-10 19:59:27,2024-11-10 20:24:27,mobile,/blog,,False
10175,,2025-11-08 20:38:58,2025-11-08 21:23:58,desktop,/blog,,False
10176,1265,2024-06-20 08:59:25,2024-06-20 09:44:25,mobile,/deals,4,False
10177,,2025-05-28 07:02:43,2025-05-28 07:23:43,mobile,/deals,6,False
10178,1344,2025-12-15 00:46:38,2025-12-15 01:01:38,desktop,/category/apparel,4,False
10179,415,2025-12-21 04:25:38,2025-12-21 04:42:38,desktop,/home,6,False
10180,,2025-12-29 13:33:32,2025-12-29 14:01:32,tablet,/product-search,14,False
10181,,2025-08-01 04:35:48,2025-08-01 04:53:48,tablet,/product-search,,False
10182,,2025-04-03 20:55:43,2025-04-03 21:11:43,tablet,/home,,False
10183,,2025-08-02 17:46:33,2025-08-02 18:14:33,mobile,/product-search,,False
10184,156,2025-04-12 08:12:25,2025-04-12 08:56:25,mobile,/category/electronics,,True
10185,,2024-12-15 20:01:17,2024-12-15 20:16:17,mobile,/category/apparel,,False
10186,65,2024-12-23 19:45:54,2024-12-23 20:14:54,tablet,/product-search,,False
10187,,2025-12-31 20:39:24,2025-12-31 21:23:24,desktop,/home,,False
10188,427,2025-05-05 02:44:34,2025-05-05 02:59:34,tablet,/category/electronics,,True
10189,,2025-05-10 08:24:44,2025-05-10 08:48:44,mobile,/home,,False
10190,,2025-10-14 19:53:01,2025-10-14 20:09:01,tablet,/product-search,12,False
10191,1392,2024-10-22 14:38:38,2024-10-22 14:54:38,desktop,/product-search,,False
10192,1420,2025-07-05 21:10:03,2025-07-05 21:51:03,desktop,/deals,,True
10193,617,2025-09-22 00:36:38,2025-09-22 00:43:38,tablet,/deals,5,False
10194,1047,2025-01-20 02:15:11,2025-01-20 02:27:11,mobile,/product-search,3,True
10195,,2025-01-02 06:35:11,2025-01-02 07:01:11,tablet,/blog,,False
10196,,2025-09-26 23:23:16,2025-09-26 23:43:16,desktop,/product-search,,False
10197,976,2025-01-24 20:35:40,2025-01-24 21:05:40,desktop,/home,9,True
10198,1258,2025-06-17 19:50:00,2025-06-17 20:32:00,mobile,/category/apparel,,False
10199,1184,2025-01-01 07:40:34,2025-01-01 07:45:34,tablet,/product-search,,True
10200,719,2025-10-18 12:15:22,2025-10-18 12:36:22,tablet,/category/apparel,,False
10201,,2025-09-15 01:30:55,2025-09-15 01:37:55,desktop,/deals,,False
10202,,2025-10-11 16:01:27,2025-10-11 16:16:27,desktop,/category/apparel,,False
10203,,2025-01-27 08:00:52,2025-01-27 08:24:52,desktop,/category/apparel,1,False
10204,,2025-02-03 00:09:42,2025-02-03 00:22:42,tablet,/deals,,False
10205,,2024-10-06 14:55:32,2024-10-06 15:18:32,tablet,/blog,,False
10206,1265,2025-12-05 17:08:06,2025-12-05 17:32:06,desktop,/product-search,,False
10207,1071,2025-11-23 05:12:31,2025-11-23 05:51:31,tablet,/blog,4,False
10208,,2025-06-30 11:07:07,2025-06-30 11:20:07,tablet,/product-search,,False
10209,,2025-07-04 05:43:33,2025-07-04 05:50:33,desktop,/category/electronics,15,False
10210,,2025-07-11 21:29:03,2025-07-11 22:13:03,desktop,/product-search,4,False
10211,1222,2025-12-07 16:45:02,2025-12-07 17:29:02,tablet,/deals,10,True
10212,,2025-12-27 19:53:07,2025-12-27 20:19:07,tablet,/home,,False
10213,,2025-12-26 15:45:10,2025-12-26 15:49:10,desktop,/category/apparel,,False
10214,849,2025-05-31 11:31:13,2025-05-31 12:07:13,mobile,/category/apparel,9,False
10215,,2025-11-15 10:59:23,2025-11-15 11:12:23,desktop,/category/electronics,,False
10216,,2024-10-08 20:14:12,2024-10-08 20:25:12,mobile,/category/electronics,9,False
10217,1180,2025-08-30 07:45:09,2025-08-30 08:16:09,desktop,/blog,2,True
10218,1161,2025-02-19 15:39:31,2025-02-19 15:43:31,mobile,/deals,,False
10219,1087,2025-12-07 02:43:11,2025-12-07 03:08:11,desktop,/home,,True
10220,318,2024-04-30 10:49:12,2024-04-30 11:00:12,tablet,/home,7,True
10221,729,2025-08-12 14:36:15,2025-08-12 15:17:15,desktop,/deals,15,False
10222,1346,2024-07-16 05:31:20,2024-07-16 05:49:20,desktop,/category/apparel,,False
10223,403,2025-04-07 19:22:43,2025-04-07 19:37:43,tablet,/home,1,False
10224,,2024-03-02 02:39:12,2024-03-02 02:51:12,mobile,/product-search,13,False
10225,132,2025-06-22 14:24:25,2025-06-22 14:50:25,mobile,/category/apparel,13,False
10226,797,2025-11-02 03:43:18,2025-11-02 03:44:18,mobile,/category/apparel,,True
10227,508,2024-06-04 02:40:15,2024-06-04 02:43:15,mobile,/home,4,True
10228,414,2025-09-17 15:41:11,2025-09-17 15:59:11,mobile,/product-search,,False
10229,1234,2025-11-28 04:07:20,2025-11-28 04:33:20,mobile,/category/electronics,,False
10230,1445,2025-12-24 08:23:35,2025-12-24 08:58:35,tablet,/category/electronics,13,False
10231,1345,2025-11-02 19:04:59,2025-11-02 19:17:59,tablet,/category/electronics,15,False
10232,1449,2024-12-07 11:18:06,2024-12-07 11:21:06,desktop,/category/apparel,5,False
10233,89,2024-07-24 04:59:31,2024-07-24 05:42:31,desktop,/product-search,,False
10234,1061,2025-09-19 12:24:40,2025-09-19 12:54:40,desktop,/home,11,True
10235,,2024-07-11 23:51:29,2024-07-12 00:20:29,mobile,/deals,,False
10236,,2025-08-26 22:58:36,2025-08-26 23:08:36,tablet,/deals,13,False
10237,355,2025-05-16 12:39:39,2025-05-16 13:04:39,mobile,/product-search,,True
10238,1370,2025-03-18 18:16:22,2025-03-18 18:50:22,tablet,/deals,,False
10239,1091,2025-10-15 19:02:59,2025-10-15 19:19:59,tablet,/category/electronics,7,False
10240,1363,2025-08-04 06:01:22,2025-08-04 06:03:22,mobile,/category/apparel,,False
10241,,2024-08-14 10:17:44,2024-08-14 10:27:44,desktop,/product-search,3,False
10242,312,2025-09-14 13:25:33,2025-09-14 14:02:33,mobile,/deals,,False
10243,1151,2025-06-17 23:53:42,2025-06-18 00:16:42,desktop,/home,,True
10244,407,2024-09-04 12:36:36,2024-09-04 13:06:36,tablet,/product-search,9,False
10245,46,2025-12-15 16:52:58,2025-12-15 17:14:58,desktop,/home,,False
10246,,2024-11-08 12:29:39,2024-11-08 12:47:39,tablet,/product-search,,False
10247,,2025-12-31 03:33:44,2025-12-31 03:56:44,mobile,/home,13,False
10248,462,2025-10-30 15:26:40,2025-10-30 15:43:40,desktop,/deals,12,False
10249,110,2025-08-14 20:49:22,2025-08-14 21:02:22,tablet,/blog,,False
10250,,2025-02-23 15:57:07,2025-02-23 16:02:07,desktop,/product-search,1,False
10251,829,2025-03-05 13:39:34,2025-03-05 14:12:34,desktop,/home,,True
10252,116,2025-09-28 06:31:08,2025-09-28 06:32:08,desktop,/blog,,False
10253,277,2025-05-01 15:04:24,2025-05-01 15:29:24,tablet,/category/apparel,15,True
10254,,2025-05-16 08:00:15,2025-05-16 08:16:15,tablet,/home,,False
10255,495,2025-11-14 17:21:13,2025-11-14 17:22:13,desktop,/blog,,False
10256,,2025-12-10 03:53:52,2025-12-10 04:33:52,mobile,/category/electronics,5,False
10257,1384,2025-07-14 16:37:32,2025-07-14 16:55:32,mobile,/category/electronics,6,False
10258,,2025-12-01 01:22:40,2025-12-01 01:28:40,desktop,/product-search,1,False
10259,1181,2025-08-05 16:20:27,2025-08-05 16:45:27,mobile,/category/apparel,,False
10260,,2025-12-23 11:22:17,2025-12-23 11:34:17,mobile,/product-search,11,False
10261,,2025-12-04 22:34:47,2025-12-04 23:08:47,mobile,/category/apparel,,False
10262,799,2025-10-02 06:55:39,2025-10-02 07:19:39,mobile,/home,,False
10263,1056,2025-11-11 04:05:54,2025-11-11 04:35:54,desktop,/home,,False
10264,1166,2025-08-28 20:23:51,2025-08-28 20:38:51,desktop,/blog,3,False
10265,1388,2025-12-24 07:52:39,2025-12-24 08:24:39,tablet,/deals,,False
10266,1400,2025-03-13 01:20:03,2025-03-13 01:58:03,tablet,/product-search,7,False
10267,900,2025-09-27 09:24:52,2025-09-27 09:32:52,desktop,/product-search,5,True
10268,,2025-05-24 02:38:05,2025-05-24 03:00:05,tablet,/category/electronics,,False
10269,,2024-02-08 01:02:30,2024-02-08 01:44:30,desktop,/product-search,,False
10270,771,2025-06-25 12:51:38,2025-06-25 13:14:38,desktop,/category/electronics,14,False
10271,648,2025-12-29 02:35:52,2025-12-29 02:50:52,desktop,/deals,,True
10272,754,2025-07-15 22:30:14,2025-07-15 22:44:14,tablet,/product-search,,False
10273,860,2025-07-13 20:12:27,2025-07-13 20:55:27,mobile,/category/apparel,,True
10274,418,2024-10-29 10:25:35,2024-10-29 11:09:35,mobile,/product-search,4,False
10275,1239,2025-09-05 11:51:49,2025-09-05 12:22:49,tablet,/category/apparel,14,False
10276,1071,2024-12-12 07:05:31,2024-12-12 07:06:31,tablet,/home,13,False
10277,,2025-08-02 17:31:19,2025-08-02 17:43:19,mobile,/home,15,False
10278,375,2025-12-26 10:27:21,2025-12-26 10:53:21,tablet,/home,,False
10279,908,2025-04-10 06:40:16,2025-04-10 07:11:16,mobile,/home,8,True
10280,,2024-12-28 01:17:44,2024-12-28 01:57:44,desktop,/deals,,True
10281,359,2025-09-17 06:39:18,2025-09-17 07:09:18,desktop,/blog,14,False
10282,,2024-09-08 06:48:41,2024-09-08 06:52:41,mobile,/category/apparel,,False
10283,,2024-10-04 13:05:52,2024-10-04 13:09:52,desktop,/product-search,,False
10284,255,2025-04-10 23:27:32,2025-04-11 00:09:32,desktop,/blog,,False
10285,857,2025-04-04 09:25:26,2025-04-04 09:48:26,desktop,/deals,14,True
10286,771,2024-12-27 07:26:35,2024-12-27 07:30:35,desktop,/home,,True
10287,722,2025-11-17 04:38:44,2025-11-17 04:48:44,desktop,/category/electronics,,False
10288,290,2025-12-15 10:18:59,2025-12-15 10:36:59,mobile,/blog,,False
10289,1100,2025-03-17 19:22:22,2025-03-17 19:36:22,desktop,/home,15,False
10290,,2024-07-14 04:46:23,2024-07-14 05:06:23,desktop,/home,,False
10291,,2024-04-21 23:27:50,2024-04-22 00:09:50,tablet,/blog,,False
10292,,2024-05-20 13:05:09,2024-05-20 13:35:09,mobile,/deals,,False
10293,,2025-02-04 11:06:07,2025-02-04 11:51:07,mobile,/home,,False
10294,573,2025-12-03 14:41:16,2025-12-03 15:17:16,tablet,/product-search,,True
10295,1115,2025-10-07 14:31:33,2025-10-07 15:09:33,mobile,/blog,,False
10296,,2025-04-04 11:34:26,2025-04-04 11:56:26,tablet,/deals,,False
10297,1279,2025-08-08 18:01:38,2025-08-08 18:39:38,mobile,/blog,13,False
10298,,2025-12-08 00:52:27,2025-12-08 01:01:27,mobile,/product-search,,False
10299,,2025-08-31 05:24:42,2025-08-31 05:50:42,desktop,/product-search,,True
10300,859,2025-04-01 00:29:00,2025-04-01 00:54:00,tablet,/deals,10,False
10301,,2024-12-19 00:43:29,2024-12-19 01:20:29,mobile,/category/electronics,12,False
10302,823,2025-11-11 15:16:20,2025-11-11 15:56:20,desktop,/product-search,,False
10303,855,2025-11-22 22:12:49,2025-11-22 22:14:49,tablet,/home,,True
10304,,2024-12-17 13:08:10,2024-12-17 13:28:10,tablet,/blog,,False
10305,,2025-04-24 15:37:13,2025-04-24 16:08:13,desktop,/product-search,,False
10306,1443,2025-03-14 14:49:51,2025-03-14 15:07:51,mobile,/category/electronics,,False
10307,,2025-02-28 12:41:14,2025-02-28 13:16:14,tablet,/blog,,False
10308,58,2024-12-14 22:44:50,2024-12-14 22:51:50,mobile,/category/apparel,3,False
10309,575,2025-08-11 03:03:27,2025-08-11 03:33:27,tablet,/blog,,False
10310,705,2025-09-07 15:56:03,2025-09-07 16:31:03,tablet,/category/apparel,,False
10311,,2025-10-23 22:26:35,2025-10-23 22:48:35,mobile,/product-search,,False
10312,868,2025-06-20 16:25:55,2025-06-20 16:47:55,desktop,/blog,13,False
10313,463,2025-09-07 13:56:35,2025-09-07 14:16:35,tablet,/home,,False
10314,1162,2025-11-24 01:48:34,2025-11-24 02:21:34,tablet,/category/apparel,,False
10315,1468,2025-06-30 12:49:41,2025-06-30 12:58:41,desktop,/deals,,False
10316,,2025-06-25 08:15:25,2025-06-25 08:39:25,mobile,/category/electronics,,False
10317,685,2025-04-29 15:28:38,2025-04-29 15:51:38,tablet,/category/apparel,4,False
10318,,2025-07-08 11:49:43,2025-07-08 12:31:43,tablet,/home,,False
10319,601,2025-10-11 19:15:08,2025-10-11 19:41:08,mobile,/home,6,True
10320,,2024-08-02 05:27:02,2024-08-02 05:54:02,desktop,/deals,,False
10321,,2024-05-06 10:56:49,2024-05-06 10:59:49,tablet,/category/apparel,,False
10322,206,2025-07-16 23:16:47,2025-07-16 23:49:47,tablet,/home,7,False
10323,,2024-02-27 17:20:49,2024-02-27 18:03:49,tablet,/deals,,False
10324,,2024-06-27 15:03:05,2024-06-27 15:14:05,desktop,/category/apparel,,False
10325,1043,2025-08-13 12:19:54,2025-08-13 12:49:54,mobile,/deals,,False
10326,239,2024-09-07 15:01:27,2024-09-07 15:18:27,tablet,/category/apparel,11,False
10327,871,2024-12-06 04:45:42,2024-12-06 05:03:42,desktop,/home,8,False
10328,,2024-05-19 14:29:51,2024-05-19 14:34:51,tablet,/blog,3,False
10329,,2025-09-13 06:03:42,2025-09-13 06:17:42,desktop,/category/electronics,,False
10330,,2025-07-29 17:02:57,2025-07-29 17:41:57,tablet,/category/electronics,,False
10331,,2024-02-03 22:01:42,2024-02-03 22:02:42,mobile,/product-search,15,False
10332,915,2025-02-17 03:45:53,2025-02-17 04:27:53,desktop,/category/apparel,7,False
10333,,2025-03-27 18:42:07,2025-03-27 19:04:07,desktop,/category/electronics,,False
10334,,2024-10-20 02:41:18,2024-10-20 03:00:18,tablet,/product-search,,False
10335,1168,2025-09-28 22:45:51,2025-09-28 22:50:51,mobile,/category/electronics,,False
10336,,2024-11-30 22:07:18,2024-11-30 22:45:18,desktop,/category/electronics,,True
10337,1397,2024-06-25 14:08:17,2024-06-25 14:19:17,tablet,/home,,False
10338,420,2025-09-04 16:04:40,2025-09-04 16:24:40,tablet,/blog,,False
10339,1087,2025-11-15 22:28:30,2025-11-15 22:32:30,desktop,/category/electronics,,True
10340,,2024-11-17 08:46:18,2024-11-17 08:48:18,desktop,/home,,False
10341,488,2025-01-17 20:02:58,2025-01-17 20:18:58,mobile,/category/apparel,15,False
10342,1442,2024-08-30 03:45:33,2024-08-30 04:04:33,mobile,/blog,,False
10343,1276,2025-02-10 06:46:13,2025-02-10 07:00:13,mobile,/category/apparel,,False
10344,1100,2025-01-22 03:57:27,2025-01-22 04:05:27,mobile,/blog,9,False
10345,15,2024-05-06 11:32:10,2024-05-06 12:13:10,desktop,/product-search,7,False
10346,1142,2025-10-29 22:43:44,2025-10-29 23:04:44,tablet,/category/electronics,3,False
10347,1208,2025-03-04 02:03:33,2025-03-04 02:09:33,tablet,/category/apparel,8,True
10348,353,2025-07-21 03:10:18,2025-07-21 03:17:18,desktop,/blog,9,False
10349,603,2025-07-11 15:03:38,2025-07-11 15:10:38,desktop,/product-search,,True
10350,463,2025-12-06 19:56:47,2025-12-06 20:22:47,desktop,/category/electronics,,False
10351,,2024-06-28 02:42:08,2024-06-28 02:43:08,mobile,/category/electronics,,False
10352,,2025-12-14 03:20:44,2025-12-14 03:30:44,mobile,/blog,7,False
10353,268,2024-11-13 01:38:58,2024-11-13 01:48:58,tablet,/home,10,False
10354,999,2025-04-08 23:42:49,2025-04-08 23:53:49,desktop,/blog,8,False
10355,1305,2025-07-30 00:07:01,2025-07-30 00:36:01,mobile,/blog,,False
10356,39,2024-09-16 13:44:19,2024-09-16 14:29:19,desktop,/deals,,True
10357,356,2025-12-30 12:55:37,2025-12-30 13:07:37,desktop,/home,11,False
10358,205,2025-10-11 23:46:15,2025-10-12 00:30:15,tablet,/deals,,True
10359,1268,2025-01-16 04:41:15,2025-01-16 04:42:15,mobile,/home,2,False
10360,1293,2025-12-18 15:22:18,2025-12-18 16:06:18,mobile,/category/apparel,,False
10361,1272,2025-11-15 04:01:08,2025-11-15 04:23:08,desktop,/category/electronics,,True
