user_id,signup_date,acquisition_channel,country
2610,2026-01-29,referral,AU
2611,2024-07-23,referral,US
2612,2025-03-19,paid_social,BR
2613,2025-05-20,paid_social,US
2614,2025-12-06,organic,BR
2615,2024-10-10,paid_search,CA
2616,2026-01-06,organic,UK
2617,2025-09-17,organic,BR
2618,2025-09-15,paid_social,AU
2619,2025-10-19,content,UK
2620,2025-04-24,paid_search,US
2621,2026-01-21,paid_search,DE
2622,2025-12-11,paid_search,IN
2623,2025-12-20,referral,AU
2624,2024-11-11,paid_search,IN
2625,2025-11-23,paid_social,CA
2626,2025-04-10,paid_search,US
2627,2025-09-16,paid_search,DE
2628,2025-07-10,paid_search,IN
2629,2024-10-04,content,IN
2630,2025-07-18,referral,DE
2631,2025-08-11,paid_social,US
2632,2025-02-04,paid_search,AU
2633,2025-02-11,organic,BR
2634,2025-09-29,organic,UK
2635,2026-01-10,content,CA
2636,2025-03-21,organic,BR
2637,2025-12-10,referral,US
2638,2025-08-16,paid_search,AU
2639,2025-11-25,paid_social,UK
2640,2025-03-13,paid_search,BR
2641,2025-03-06,organic,UK
2642,2025-06-21,organic,US
2643,2025-11-03,paid_social,BR
2644,2025-10-10,paid_social,US
2645,2025-10-24,referral,IN
2646,2025-08-24,content,US
2647,2025-11-21,paid_search,UK
2648,2025-05-12,paid_social,US
2649,2024-07-19,organic,BR
2650,2026-01-07,organic,DE
2651,2025-12-06,paid_search,US
2652,2025-09-05,paid_social,US
2653,2025-03-17,content,US
2654,2025-07-18,organic,US
2655,2025-01-02,referral,US
2656,2025-05-17,organic,US
2657,2025-12-18,organic,US
2658,2026-01-08,paid_social,CA
2659,2025-08-03,organic,DE
2660,2024-10-16,paid_search,IN
2661,2026-01-18,paid_search,IN
2662,2025-03-28,paid_search,IN
2663,2025-02-09,referral,US
2664,2025-09-21,referral,CA
2665,2025-11-30,paid_search,CA
2666,2026-01-08,paid_search,DE
2667,2025-06-24,paid_social,US
2668,2024-12-21,paid_social,US
2669,2025-11-19,organic,BR
2670,2025-04-03,referral,CA
2671,2025-02-26,paid_social,IN
2672,2024-09-18,paid_search,US
2673,2025-11-15,paid_social,IN
2674,2025-11-14,referral,UK
2675,2024-09-05,paid_social,US
2676,2025-11-05,paid_search,US
2677,2025-06-23,paid_social,UK
2678,2024-08-14,paid_search,IN
2679,2024-12-23,referral,IN
2680,2026-01-19,organic,UK
2681,2025-06-20,paid_search,IN
2682,2025-10-27,paid_social,UK
2683,2025-03-07,referral,US
2684,2025-07-17,paid_search,DE
2685,2026-01-18,paid_search,US
2686,2025-02-25,referral,IN
2687,2025-09-09,paid_search,DE
2688,2025-12-07,organic,CA
2689,2026-01-17,referral,US
2690,2024-12-17,organic,US
2691,2025-11-10,paid_search,UK
2692,2025-11-16,content,US
2693,2025-12-08,organic,CA
2694,2025-09-10,referral,AU
2695,2024-12-09,organic,US
2696,2024-11-29,paid_search,AU
2697,2025-09-28,paid_search,AU
2698,2025-09-15,content,DE
2699,2025-12-20,paid_search,UK
2700,2025-07-18,paid_search,CA
2701,2025-11-19,paid_search,AU
2702,2025-09-13,organic,US
2703,2025-04-08,paid_social,IN
2704,2026-01-31,content,CA
2705,2025-11-25,organic,AU
2706,2025-04-17,referral,IN
2707,2025-09-24,paid_social,US
2708,2025-09-29,organic,US
2709,2024-12-22,content,AU
2710,2025-10-24,organic,US
2711,2025-07-11,paid_social,US
2712,2025-07-14,organic,US
2713,2025-06-10,paid_search,US
2714,2024-11-06,paid_social,US
2715,2025-03-29,content,CA
2716,2025-08-22,content,IN
2717,2024-10-06,content,AU
2718,2025-11-02,organic,DE
2719,2024-11-09,paid_social,US
2720,2025-03-16,paid_social,UK
2721,2025-01-11,paid_social,US
2722,2024-08-20,organic,DE
2723,2025-05-24,paid_social,AU
2724,2025-12-04,paid_search,US
2725,2025-02-03,referral,UK
2726,2025-12-13,organic,US
2727,2026-01-27,paid_social,UK
2728,2025-12-05,paid_search,AU
2729,2025-02-20,paid_social,UK
2730,2025-07-15,referral,US
2731,2024-10-21,referral,CA
2732,2025-02-13,paid_search,IN
2733,2025-12-25,organic,US
2734,2025-03-16,content,UK
2735,2025-01-01,paid_search,AU
2736,2025-12-28,paid_social,DE
2737,2025-08-10,organic,UK
2738,2025-10-12,paid_search,US
2739,2025-04-17,organic,US
2740,2025-03-01,organic,US
2741,2025-06-01,referral,DE
2742,2025-07-28,content,DE
2743,2025-01-22,organic,DE
2744,2025-04-05,organic,DE
2745,2025-09-02,organic,US
2746,2025-12-04,paid_social,UK
2747,2025-07-04,paid_social,AU
2748,2025-12-19,paid_search,UK
2749,2025-11-01,paid_search,AU
2750,2025-06-24,organic,US
2751,2025-11-09,referral,US
2752,2025-12-19,paid_social,DE
2753,2026-01-10,organic,BR
2754,2025-06-06,paid_search,US
2755,2026-01-10,referral,IN
2756,2025-04-21,paid_search,UK
2757,2024-09-05,content,US
2758,2025-10-20,referral,DE
2759,2026-01-18,paid_social,US
2760,2025-05-20,referral,US
2761,2025-09-29,paid_search,UK
2762,2024-08-04,referral,US
2763,2024-10-05,organic,US
2764,2025-10-18,organic,US
2765,2024-11-22,organic,DE
2766,2025-05-17,paid_search,AU
2767,2025-07-19,paid_social,UK
2768,2025-02-25,paid_search,BR
2769,2025-12-12,paid_social,AU
2770,2025-12-07,referral,IN
2771,2025-09-02,organic,UK
2772,2025-08-31,organic,UK
2773,2025-07-03,content,US
2774,2025-05-17,organic,US
2775,2025-11-04,organic,US
2776,2024-09-29,paid_search,UK
2777,2025-03-05,organic,UK
2778,2026-01-26,referral,US
2779,2025-03-06,paid_social,AU
2780,2026-01-21,paid_search,US
2781,2026-01-30,content,US
2782,2025-06-26,organic,DE
2783,2024-11-25,paid_search,CA
2784,2025-05-01,organic,UK
2785,2025-01-01,referral,US
2786,2025-02-03,organic,AU
2787,2025-12-10,paid_search,DE
2788,2025-01-30,organic,BR
2789,2025-06-06,paid_social,BR
2790,2025-07-01,paid_social,UK
2791,2025-05-30,referral,IN
2792,2025-12-26,paid_search,UK
2793,2025-02-06,paid_search,DE
2794,2025-10-16,referral,UK
2795,2024-11-11,paid_search,US
2796,2025-12-06,referral,US
2797,2026-01-18,organic,US
2798,2026-01-05,organic,UK
2799,2025-12-10,organic,UK
2800,2024-11-21,organic,BR
2801,2026-01-13,paid_social,DE
2802,2025-07-13,paid_social,US
2803,2025-08-18,paid_search,UK
2804,2025-06-11,content,AU
2805,2024-12-20,organic,UK
2806,2025-05-09,paid_social,BR
2807,2024-12-20,referral,US
2808,2025-01-29,paid_search,IN
2809,2026-01-08,paid_social,IN
2810,2025-09-26,organic,US
2811,2025-01-15,paid_search,IN
2812,2025-04-23,organic,CA
2813,2025-10-06,paid_search,UK
2814,2025-12-31,paid_search,IN
2815,2025-09-30,paid_search,IN
2816,2025-05-05,paid_search,DE
2817,2025-11-09,paid_social,AU
2818,2025-08-10,paid_social,IN
2819,2025-04-16,organic,US
2820,2026-01-16,paid_search,US
2821,2025-12-01,paid_social,US
2822,2026-01-02,referral,US
2823,2025-12-24,content,US
2824,2024-12-25,paid_social,IN
2825,2024-11-04,paid_search,CA
2826,2024-10-04,organic,BR
2827,2025-05-08,organic,US
2828,2025-08-13,referral,US
2829,2025-04-02,referral,US
2830,2025-07-11,paid_search,BR
2831,2025-11-25,paid_search,IN
2832,2024-11-11,referral,US
2833,2026-01-15,paid_search,DE
2834,2024-11-23,organic,IN
2835,2025-06-25,organic,US
2836,2025-03-17,referral,US
2837,2026-01-10,organic,US
2838,2025-04-23,content,US
2839,2024-10-27,organic,US
2840,2025-09-28,content,US
2841,2025-02-26,organic,DE
2842,2026-01-06,organic,US
2843,2025-07-07,content,UK
2844,2025-12-14,organic,CA
2845,2025-01-07,referral,IN
2846,2024-10-08,paid_social,US
2847,2025-07-21,paid_social,US
2848,2025-12-19,organic,BR
2849,2025-04-01,paid_search,US
2850,2025-03-12,paid_search,IN
2851,2025-03-22,referral,BR
2852,2025-11-18,content,BR
2853,2025-07-06,content,US
2854,2024-11-25,paid_search,US
2855,2024-11-16,content,DE
2856,2025-11-20,content,US
2857,2025-12-02,referral,UK
2858,2025-07-04,paid_search,AU
2859,2025-12-12,organic,IN
2860,2025-08-06,paid_social,CA
2861,2025-07-28,paid_search,US
2862,2024-09-07,paid_social,UK
2863,2025-05-09,organic,CA
2864,2024-12-26,content,UK
2865,2024-12-16,paid_social,BR
2866,2024-09-19,content,CA
2867,2025-12-15,paid_social,US
2868,2024-07-23,referral,US
2869,2025-12-02,referral,AU
2870,2026-01-24,paid_search,CA
2871,2025-03-08,organic,UK
2872,2025-05-26,paid_search,US
2873,2025-03-07,organic,DE
2874,2025-11-13,referral,US
2875,2025-11-03,paid_search,US
2876,2025-06-02,paid_search,US
2877,2025-11-23,paid_social,DE
2878,2026-01-02,paid_search,US
2879,2024-12-29,paid_social,IN
2880,2024-11-08,paid_search,UK
2881,2025-07-31,paid_social,IN
2882,2025-09-13,organic,CA
2883,2025-11-05,paid_search,US
2884,2025-03-07,organic,CA
2885,2025-11-08,paid_search,US
2886,2025-03-31,referral,AU
2887,2025-06-19,paid_search,US
2888,2026-01-22,paid_search,US
2889,2025-11-06,paid_search,IN
2890,2024-11-08,paid_search,BR
2891,2025-03-13,paid_search,US
2892,2025-12-17,paid_search,BR
2893,2025-01-10,paid_social,US
2894,2025-09-02,paid_search,US
2895,2025-02-18,organic,US
2896,2025-07-08,content,US
2897,2026-01-04,paid_search,BR
2898,2025-08-12,content,US
2899,2025-09-08,organic,US
2900,2025-04-08,organic,US
2901,2025-07-29,referral,US
2902,2025-10-16,paid_search,US
2903,2026-01-27,paid_social,US
2904,2025-05-27,paid_search,IN
2905,2025-03-25,organic,UK
2906,2026-01-30,paid_social,US
2907,2025-11-18,organic,AU
2908,2025-08-17,referral,CA
2909,2025-08-24,paid_social,CA
2910,2025-12-04,organic,CA
2911,2025-05-04,organic,US
2912,2025-04-14,content,IN
2913,2024-12-24,paid_social,IN
2914,2025-06-09,paid_search,UK
2915,2025-08-27,paid_social,CA
2916,2025-03-20,paid_social,BR
2917,2024-09-20,organic,US
2918,2025-11-21,paid_search,US
2919,2025-11-21,paid_search,BR
2920,2025-11-30,paid_social,BR
2921,2025-04-21,paid_search,US
2922,2025-05-05,organic,US
2923,2026-01-09,content,IN
2924,2025-04-30,organic,IN
2925,2024-09-27,paid_social,CA
2926,2025-12-29,referral,DE
2927,2025-09-24,paid_social,US
2928,2025-02-22,organic,BR
2929,2024-12-20,paid_social,UK
2930,2024-11-07,organic,BR
2931,2024-11-01,paid_social,US
2932,2025-04-08,organic,AU
2933,2025-12-23,referral,US
2934,2024-07-22,organic,US
2935,2026-01-17,paid_social,UK
2936,2025-07-07,referral,US
2937,2025-09-26,paid_social,BR
2938,2024-08-27,paid_social,US
2939,2025-07-12,content,AU
2940,2025-12-23,referral,DE
2941,2025-08-09,organic,UK
2942,2025-07-25,referral,US
2943,2025-02-27,paid_social,AU
2944,2025-09-13,referral,UK
2945,2025-10-27,content,DE
2946,2024-10-23,paid_social,UK
2947,2025-07-29,referral,UK
2948,2025-09-25,paid_search,UK
2949,2024-08-28,organic,IN
2950,2025-01-15,content,CA
2951,2026-01-05,content,DE
2952,2025-05-29,paid_search,IN
2953,2025-10-03,referral,BR
2954,2025-11-26,organic,DE
2955,2025-07-18,paid_social,US
2956,2025-09-02,content,IN
2957,2025-11-11,organic,IN
2958,2024-08-11,paid_search,AU
2959,2025-06-25,paid_search,AU
2960,2026-01-29,paid_search,US
2961,2026-01-09,paid_social,US
2962,2025-05-08,organic,DE
2963,2025-12-17,paid_search,DE
2964,2025-07-20,organic,IN
2965,2025-11-29,paid_search,US
2966,2026-01-16,paid_social,BR
2967,2025-04-11,organic,AU
2968,2025-05-27,organic,IN
2969,2025-06-02,organic,US
2970,2025-10-31,paid_search,UK
2971,2025-12-21,content,BR
2972,2025-02-11,referral,AU
2973,2026-01-23,paid_search,UK
2974,2025-02-26,paid_social,US
2975,2025-03-10,paid_search,CA
2976,2025-07-19,organic,BR
2977,2025-02-22,organic,CA
2978,2025-09-30,paid_search,UK
2979,2024-11-17,paid_search,US
2980,2025-07-25,organic,AU
2981,2026-01-12,content,DE
2982,2026-01-08,paid_search,US
2983,2025-03-20,paid_search,US
2984,2025-11-24,paid_social,IN
2985,2024-12-26,paid_search,US
2986,2025-05-11,paid_social,US
2987,2025-10-17,referral,UK
2988,2025-10-20,referral,US
2989,2025-05-12,paid_social,UK
2990,2026-01-26,paid_search,IN
2991,2025-05-23,paid_social,UK
2992,2024-07-12,content,US
2993,2024-08-09,referral,UK
2994,2024-11-21,paid_search,UK
2995,2025-12-03,paid_search,UK
2996,2025-09-27,content,CA
2997,2025-02-04,organic,US
2998,2025-11-29,organic,US
2999,2025-04-28,paid_social,AU
3000,2025-09-23,paid_social,DE
